NO.,Product_name,Review,Rating,Sentiment
2057,onida 6.5 kg washer only red  (liliput),"i ordered this around 5 months ago. i just wanted to see how it works and then write a review.first of all,flipkart delivery is really fast,didn’t expect it to get so sooner than the expected delivery time. secondly,the packaging was nice and clean.third,performance wise it’s awesome and it has a very good capacity.for a family of two,it has worked wonders for me. i’m fully satisfied with what i paid and what i got. and yes, you cannot expect all the mechanisms at this price range. it doesn’t...",5,2
2058,onida 6.5 kg washer only red  (liliput),"i stay with my 4 friends and we always plan to go and buy the wm however the price is so high but when i found this product on flipkart i booked it and was using it for last 2 weeks tremendous performance....ppl might say no dryer and all.....but i just want to answer this ""aab itna mai itna hi milta hai :-)""to be honest this wm is designed for bachelor's only love this product..awsm design....just go for it without thinking too much",5,2
2059,onida 6.5 kg washer only red  (liliput),"really beautiful 🤩🤩 nice colour & performance also good 👌👌👌, really worth for money thank you flipkart 😍😍😍i'm very happy with it",5,2
2060,onida 6.5 kg washer only red  (liliput),xlent product from flipcart thanq,4,2
2061,onida 6.5 kg washer only red  (liliput),"in my bachelor's the most unsatisfied thing is cloths washing after purchase this lilliput i am really happy good performance, super washing and valuable for price",5,2
2062,onida 6.5 kg washer only red  (liliput),nice product easy to use very comfortable,4,2
2063,onida 6.5 kg washer only red  (liliput),"first i was scared to buy 'onida' brand while there were samsung, etcetera brands in the market.....trust me.., onida does the job better than them at affordable price. it's awesome...!!!! no dirty remains in the clothes after the wash...!! and it's a 6.5kg one, so you can wash more clothes at this price......i recommend it...!!!!the switches, the tub quality and the speed of the machine are all way better than that samsung , ifb.....the more important thing is that it is very compact and pl...",5,2
2064,onida 6.5 kg washer only red  (liliput),value for money and best quality 👌👌👌👌👌👌👌👌,5,2
2065,onida 6.5 kg washer only red  (liliput),writing this review after using 2 month. given 5 star in all aspects. prons : 1. east to use. 2. will occupy small place. 3. customer shouldn't have technically strong to understand like fully automatic machines. 4. personally i like design so muc,5,2
2066,onida 6.5 kg washer only red  (liliput),its awesome.....for heavy bed sheets .....powerful...... bt for some cloths like pants which contains metallic hooks its not good because inside body is made of plastic..... washing capacity like powerful  machines.... so powerful....itte paise  me bahut acha ..... still using from last four years awesome,5,2
2067,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),"i am using a lg machine for 4 years and a samsung one for 3 years. i selected a samsung because its cost was more than lg machine and thought that this one will be more better than lg, but when i used it i found that i made a very big mistake. lg machine is even very very much better than it. this makes high noise and i can not wash soft clothes. i had to wash them manually.",1,0
2068,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),very best machine for 5 members of family  . it's in budget . samsung is   best company. delivery is also so good . thanks flipkart . you have to  must buy it . 😊🥰😍🙂,5,2
2069,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),"nice design and work properly good working, excellent condition",4,2
2070,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),great washing machine at this range kudos to samsung but their will be vibration during washing but its okay great product worth for money go for it.,5,2
2071,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),good,4,2
2072,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),thanks flipkart,4,2
2073,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),it's really nice washing machine and it has great washing power. got it at an affordable price as compare market price. build quality is super and really cool design. just go for it.,4,2
2074,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),i am extremely satisfied,5,2
2075,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),value for money. on time delivered.,4,2
2076,samsung 7.2 kg with double storm technology semi automatic top load white  (wt725qpndmpxtl 02),pehle istemal kiya fir visvassh kiya.... 😄 really good product appropriate to but it......,5,2
2077,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),"excellent washing machine with great features, whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5,2
2078,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),very good product and wash quality is excellent with less power use and water use. electricity consumption is really low with powerful motor. you can also operate thus machine through your inverter.i am adding my thoughts after 4 months usage no any problem found and it is working fine.you can go for it.....,5,2
2079,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),excellent product!design - beautifulbuilt - premiumperformance - excellentfunctions and sensers - best in classcloths cleaning - superbinstallation - guy called and came as per the time suggested.,5,2
2080,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),delivered well in advance than given date. lovely piece liked by family. next day the engineer came to fix the machine and explained the functionality. thank you seller.,5,2
2081,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),heavy vibrations... taking too much time...,2,0
2082,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),don't buy this loud noise while washingand flipkart doesn't replace this rubbish productvery bad service,2,0
2083,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),"motor sound very high,",1,0
2084,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),nice products i am full satisfied,4,2
2085,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),heavy noise..,1,0
2086,whirlpool 6 kg with hard water wash fully automatic top load grey  (wm royal 6.0 genx grey 5ymw),okay product. it doesn't cleans the clothes very well but its okay for regular use. sound is a bit more while washing clothes,2,0
2087,"candes 7.2 kg semi automatic top load blue, white  (ctpl72pl1swm)",comparable for joint family..,5,2
2088,"candes 7.2 kg semi automatic top load blue, white  (ctpl72pl1swm)","happy to see these kind of productswhich always feels us values for moneymost recommended, looks awesome, quite awesome !!!thanks to the manufacturer and thanks flipkart for bringing these types of products",5,2
2089,"candes 7.2 kg semi automatic top load blue, white  (ctpl72pl1swm)",excellent washing machine at this price,4,2
